sofascore_slug,transfermarkt_url,player_name,season,league,position_label,heatmap_filename,General_MP,General_MIN,General_GLS,General_AST,General_ASR,Shooting_MP,Shooting_GLS,Shooting_TOS,Shooting_SOT,Shooting_BCM,Team play_MP,Team play_AST,Team play_KEYP,Team play_BCC,Team play_SDR,Passing_MP,Passing_APS,Passing_APS%,Passing_ALB,Passing_LBA%,Passing_ACR,Passing_CA%,Defending_MP,Defending_CLS,Defending_YC,Defending_RC,Defending_ELTG,Defending_DRP,Defending_TACK,Defending_INT,Defending_BLS,Defending_ADW,Additional_MP,Additional_GLS,Additional_xG,Additional_AST,Additional_xA,Additional_GI,Additional_xGI
haydon-roberts/980635,https://www.transfermarkt.com/haydon-roberts/profil/spieler/533523,Haydon Roberts,20/21,League One,Centre-Back,haydon-roberts_980635_20-21_LeagueOne.png,26,2146,0,0,6.56,26,0,3,0,0,26,0,5,0,22,26,962,82.7,91,49.7,1,12.5,26,3,1,0,0,6,23,9,7,38,26,0,,0,,0,
haydon-roberts/980635,https://www.transfermarkt.com/haydon-roberts/profil/spieler/533523,Haydon Roberts,22/23,League One,Left-Back,haydon-roberts_980635_22-23_LeagueOne.png,37,2525,2,1,6.64,37,2,16,7,0,37,1,21,2,24,37,920,72.4,48,29.6,13,16.7,37,4,7,0,0,8,23,18,5,91,37,2,,1,,3,
hector-bellerin/188365,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,Hector Bellerin,23/24,LaLiga,Right-Back,hector-bellerin_188365_23-24_LaLiga.png,23,1714,0,1,6.55,23,0,2,0,1,23,1,15,2,17,23,614,79.9,25,42.4,4,10.0,23,8,0,1,0,33,34,22,5,16,23,0,0.16,1,1.25,1,1.40
hector-bellerin/188365,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,Hector Bellerin,21/22,LaLiga,Right-Back,hector-bellerin_188365_21-22_LaLiga.png,23,1979,0,2,6.90,23,0,10,2,0,23,2,26,3,22,23,639,77.8,26,41.9,12,28.6,23,8,2,1,0,13,52,23,2,27,23,0,,2,,2,
hector-bellerin/188365,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,Hector Bellerin,20/21,Premier League,Right-Back,hector-bellerin_188365_20-21_PremierLeague.png,25,2093,1,2,6.86,25,1,15,5,1,25,2,21,4,12,25,931,83.7,18,42.9,12,22.2,25,7,8,0,0,29,29,33,8,31,25,1,,2,,3,
hector-bellerin/188365,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,Hector Bellerin,18/19,Premier League,Right-Back,hector-bellerin_188365_18-19_PremierLeague.png,19,1533,0,5,6.81,19,0,18,4,0,19,5,9,4,15,19,661,84.2,25,61.0,9,23.1,19,3,3,0,0,7,15,20,5,21,19,0,,5,,5,
hector-bellerin/188365,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,Hector Bellerin,17/18,Premier League,Right-Back,hector-bellerin_188365_17-18_PremierLeague.png,35,3051,2,3,6.79,35,2,29,8,3,35,3,34,8,25,35,1563,84.9,33,44.6,10,15.6,35,12,5,0,1,27,57,23,8,35,35,2,,3,,5,
hector-bellerin/188365,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,Hector Bellerin,16/17,Premier League,Right-Back,hector-bellerin_188365_16-17_PremierLeague.png,33,2499,1,4,6.73,33,1,22,5,1,33,4,28,3,45,33,1179,84.7,21,42.9,11,15.9,33,10,4,0,0,17,24,36,7,32,33,1,,4,,5,
hector-bellerin/188365,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,Hector Bellerin,15/16,Premier League,Right-Back,hector-bellerin_188365_15-16_PremierLeague.png,36,3240,1,5,6.95,36,1,13,3,0,36,5,25,9,63,36,1446,85.7,33,48.5,19,17.4,36,18,3,0,0,22,57,66,7,39,36,1,,5,,6,
hector-bellerin/188365,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,Hector Bellerin,17/18,Premier League,Right Midfield,hector-bellerin_188365_17-18_PremierLeague.png,35,3051,2,3,6.79,35,2,29,8,3,35,3,34,8,25,35,1563,84.9,33,44.6,10,15.6,35,12,5,0,1,27,57,23,8,35,35,2,,3,,5,
hector-hernandez/352448,https://www.transfermarkt.com/hector-hernandez/profil/spieler/273738,Hector Hernandez,23/24,Liga Portugal,Centre-Forward,hector-hernandez_352448_23-24_LigaPortugalBetclic.png,32,2608,14,1,7.00,32,14,69,28,6,32,1,9,1,15,32,433,78.2,10,76.9,0,,32,2,2,0,0,12,11,5,3,80,32,14,12.74,1,0.53,15,13.27
hector-hernandez/352448,https://www.transfermarkt.com/hector-hernandez/profil/spieler/273738,Hector Hernandez,22/23,Liga Portugal,Centre-Forward,hector-hernandez_352448_22-23_LigaPortugalBetclic.png,22,1481,7,0,6.71,22,7,40,20,12,22,0,8,0,8,22,198,77.6,6,75.0,,,22,0,1,0,0,11,4,2,4,20,22,7,,0,,7,
hector-kyprianou/987346,https://www.transfermarkt.com/hector-kyprianou/profil/spieler/661253,Hector Kyprianou,24/25,League One,Defensive Midfield,hector-kyprianou_987346_24-25_LeagueOne.png,34,2408,3,1,6.87,34,3,22,12,1,34,1,15,0,9,34,1068,81.2,47,40.9,1,14.3,34,3,9,0,0,18,61,27,11,57,34,3,,1,,4,
hector-kyprianou/987346,https://www.transfermarkt.com/hector-kyprianou/profil/spieler/661253,Hector Kyprianou,23/24,League One,Defensive Midfield,hector-kyprianou_987346_23-24_LeagueOne.png,44,3789,8,1,7.09,44,8,55,19,9,44,1,33,2,12,44,2030,85.3,119,63.3,2,11.1,44,12,10,0,0,28,77,26,14,134,44,8,,1,,9,
hector-kyprianou/987346,https://www.transfermarkt.com/hector-kyprianou/profil/spieler/661253,Hector Kyprianou,22/23,League One,Defensive Midfield,hector-kyprianou_987346_22-23_LeagueOne.png,39,1965,3,0,6.77,39,3,17,5,0,39,0,16,1,11,39,790,80.4,42,50.0,0,,39,5,9,0,0,19,50,27,8,46,39,3,,0,,3,
hector-kyprianou/987346,https://www.transfermarkt.com/hector-kyprianou/profil/spieler/661253,Hector Kyprianou,21/22,League Two,Defensive Midfield,hector-kyprianou_987346_21-22_LeagueTwo.png,38,2827,0,2,6.76,38,0,20,2,3,38,2,20,2,20,38,918,73.7,64,42.1,2,12.5,38,9,10,1,0,15,84,28,6,92,38,0,,2,,2,
helder-lopes/138740,https://www.transfermarkt.com/helder-lopes/profil/spieler/171068,Helder Lopes,16/17,LaLiga,Left-Back,helder-lopes_138740_16-17_LaLiga.png,15,1225,0,1,6.46,15,0,6,0,0,15,1,9,0,13,15,484,83.6,19,47.5,12,26.1,15,0,4,0,1,12,28,19,3,11,15,0,,1,,1,
helder-tavares/343909,https://www.transfermarkt.com/helder-tavares/profil/spieler/134608,Helder Tavares,24/25,Liga Portugal 2,Central Midfield,helder-tavares_343909_24-25_LigaPortugal2.png,28,1840,1,1,6.76,28,1,12,2,1,28,1,11,3,5,28,425,72.8,34,39.5,3,21.4,28,4,9,0,0,9,53,14,5,24,28,1,,1,,2,
helder-tavares/343909,https://www.transfermarkt.com/helder-tavares/profil/spieler/134608,Helder Tavares,23/24,Liga Portugal 2,Central Midfield,,25,1462,0,1,6.68,25,0,4,1,2,25,1,7,2,4,25,359,74.5,31,41.3,1,10.0,25,1,5,0,0,12,31,22,4,9,25,0,,1,,1,
helder-tavares/343909,https://www.transfermarkt.com/helder-tavares/profil/spieler/134608,Helder Tavares,19/20,1.Lig,Central Midfield,helder-tavares_343909_19-20_Trendyol1Lig.png,21,1448,0,0,6.67,21,0,3,1,0,21,0,5,0,7,21,574,83.3,25,44.6,1,20.0,21,5,3,0,0,19,29,31,2,30,21,0,,0,,0,
heliton/922725,https://www.transfermarkt.com/heliton/profil/spieler/676115,Heliton,25/26,Süper Lig,Centre-Back,heliton_922725_25-26_TrendyolSperLig.png,12,1080,0,1,6.88,12,0,6,0,0,12,1,3,1,1,12,167,73.2,22,42.3,,,12,8,1,0,0,1,14,9,7,30,12,0,0.17,1,0.12,1,0.28
heliton/922725,https://www.transfermarkt.com/heliton/profil/spieler/676115,Heliton,24/25,Süper Lig,Centre-Back,heliton_922725_24-25_TrendyolSperLig.png,34,2926,1,0,7.00,34,1,45,11,3,34,0,9,2,15,34,611,74.8,70,42.9,,,34,8,7,0,0,7,30,33,22,143,34,1,3.37,0,0.83,1,4.19
heliton/922725,https://www.transfermarkt.com/heliton/profil/spieler/676115,Heliton,23/24,1.Lig,Centre-Back,heliton_922725_23-24_Trendyol1Lig.png,16,1331,1,0,7.19,16,1,14,4,0,16,0,7,2,8,16,442,78.4,46,49.5,1,50.0,16,8,3,0,0,3,7,19,6,65,16,1,,0,,1,
henk-veerman/313264,https://www.transfermarkt.com/henk-veerman/profil/spieler/271743,Henk Veerman,25/26,Eredivisie,Centre-Forward,henk-veerman_313264_25-26_VriendenLoterijEredivisie.png,12,1018,4,1,6.72,12,4,27,9,4,12,1,3,1,2,12,83,62.9,4,66.7,0,,12,1,0,0,0,1,2,1,,23,12,4,3.94,1,0.39,5,4.33
henk-veerman/313264,https://www.transfermarkt.com/henk-veerman/profil/spieler/271743,Henk Veerman,22/23,Eredivisie,Centre-Forward,henk-veerman_313264_22-23_VriendenLoterijEredivisie.png,29,1326,4,1,6.64,29,4,34,12,6,29,1,16,2,8,29,169,61.7,5,62.5,2,18.2,29,0,1,0,0,10,2,0,6,37,29,4,,1,,5,
henk-veerman/313264,https://www.transfermarkt.com/henk-veerman/profil/spieler/271743,Henk Veerman,21/22,Eredivisie,Centre-Forward,henk-veerman_313264_21-22_VriendenLoterijEredivisie.png,30,2014,8,0,6.85,30,8,60,21,7,30,0,20,1,3,30,300,59.4,10,47.6,1,20.0,30,4,0,0,0,13,9,2,2,96,30,8,,0,,8,
henk-veerman/313264,https://www.transfermarkt.com/henk-veerman/profil/spieler/271743,Henk Veerman,20/21,Eredivisie,Centre-Forward,henk-veerman_313264_20-21_VriendenLoterijEredivisie.png,31,2637,14,5,7.16,31,14,89,33,13,31,5,32,9,17,31,411,60.9,13,48.1,2,40.0,31,7,3,0,0,15,14,2,5,111,31,14,,5,,19,
henk-veerman/313264,https://www.transfermarkt.com/henk-veerman/profil/spieler/271743,Henk Veerman,19/20,2. Bundesliga,Centre-Forward,henk-veerman_313264_19-20_2Bundesliga.png,22,1461,11,2,7.15,22,11,43,20,3,22,2,19,4,12,22,205,58.9,6,40.0,1,25.0,22,2,1,0,0,6,5,2,6,79,22,11,,2,,13,
henk-veerman/313264,https://www.transfermarkt.com/henk-veerman/profil/spieler/271743,Henk Veerman,15/16,Eredivisie,Centre-Forward,henk-veerman_313264_15-16_VriendenLoterijEredivisie.png,26,1352,6,3,6.91,26,6,38,16,5,26,3,13,6,2,26,226,59.2,9,45.0,1,25.0,26,1,2,0,0,4,5,1,4,70,26,6,,3,,9,
henning-matriciani/962577,https://www.transfermarkt.com/henning-matriciani/profil/spieler/570160,Henning Matriciani,24/25,3. Liga,Centre-Back,henning-matriciani_962577_24-25_3Liga.png,33,2850,1,1,6.70,33,1,17,4,2,33,1,9,0,23,33,946,81.7,63,48.1,14,36.8,33,11,6,0,0,67,4,55,17,42,33,1,1.84,1,0.75,2,2.59
hennos-asmelash/867294,https://www.transfermarkt.com/hennos-asmelash/profil/spieler/339323,Hennos Asmelash,24/25,Tweede Divisie,Right-Back,hennos-asmelash_867294_24-25_TweedeDivisie.png,15,1308,1,1,6.50,15,1,3,2,1,15,1,7,1,17,15,372,75.0,36,44.4,6,35.3,15,2,1,0,0,33,5,34,3,20,15,1,0.97,1,1.01,2,1.98
henri-saivet/26895,https://www.transfermarkt.com/henri-saivet/profil/spieler/51540,Henri Saivet,23/24,Ligue 2,Attacking Midfield,henri-saivet_26895_23-24_Ligue2.png,32,2464,8,4,7.27,32,8,33,15,3,32,4,53,7,22,32,855,77.1,101,62.7,35,26.5,32,4,3,0,0,36,50,16,4,56,32,8,,4,,12,
henri-saivet/26895,https://www.transfermarkt.com/henri-saivet/profil/spieler/51540,Henri Saivet,18/19,Süper Lig,Attacking Midfield,henri-saivet_26895_18-19_TrendyolSperLig.png,29,2091,2,2,6.96,29,2,24,11,1,29,2,43,5,28,29,832,79.2,44,67.7,16,28.6,29,2,1,0,0,29,50,15,,42,29,2,,2,,4,
henri-saivet/26895,https://www.transfermarkt.com/henri-saivet/profil/spieler/51540,Henri Saivet,16/17,Ligue 1,Attacking Midfield,henri-saivet_26895_16-17_Ligue1.png,27,1770,1,2,6.85,27,1,36,12,2,27,2,22,3,19,27,594,78.0,57,71.3,9,27.3,27,3,3,0,0,21,31,19,2,32,27,1,,2,,3,
henrik-dalsgaard/47855,https://www.transfermarkt.com/henrik-dalsgaard/profil/spieler/93315,Henrik Dalsgaard,20/21,Championship,Right-Back,henrik-dalsgaard_47855_20-21_Championship.png,38,3216,2,1,6.93,38,2,29,7,3,38,1,22,2,23,38,1148,73.3,128,46.4,18,28.6,38,10,6,0,0,28,57,40,4,92,38,2,,1,,3,
henrik-dalsgaard/47855,https://www.transfermarkt.com/henrik-dalsgaard/profil/spieler/93315,Henrik Dalsgaard,19/20,Championship,Right-Back,henrik-dalsgaard_47855_19-20_Championship.png,46,4079,2,2,6.93,46,2,32,7,3,46,2,35,4,22,46,1796,76.5,155,41.6,8,13.6,46,13,6,0,0,40,76,55,11,116,46,2,,2,,4,
henrik-dalsgaard/47855,https://www.transfermarkt.com/henrik-dalsgaard/profil/spieler/93315,Henrik Dalsgaard,18/19,Championship,Right-Back,henrik-dalsgaard_47855_18-19_Championship.png,40,3516,2,2,6.85,40,2,22,10,1,40,2,38,8,18,40,1216,73.5,49,30.1,14,12.5,40,6,11,1,0,29,90,61,11,142,40,2,,2,,4,
henrik-dalsgaard/47855,https://www.transfermarkt.com/henrik-dalsgaard/profil/spieler/93315,Henrik Dalsgaard,17/18,Championship,Right-Back,henrik-dalsgaard_47855_17-18_Championship.png,29,2540,1,3,6.87,29,1,20,7,0,29,3,29,3,19,29,804,72.0,70,41.4,12,13.6,29,9,4,0,0,35,56,37,4,90,29,1,,3,,4,
henrik-dalsgaard/47855,https://www.transfermarkt.com/henrik-dalsgaard/profil/spieler/93315,Henrik Dalsgaard,24/25,Superliga,Centre-Back,henrik-dalsgaard_47855_24-25_DanishSuperliga.png,26,1811,1,0,6.83,26,1,9,4,2,26,0,7,0,2,26,975,83.8,64,39.3,7,31.8,26,3,2,0,0,8,23,24,12,35,26,1,,0,,1,
henrik-dalsgaard/47855,https://www.transfermarkt.com/henrik-dalsgaard/profil/spieler/93315,Henrik Dalsgaard,22/23,Superliga,Centre-Back,henrik-dalsgaard_47855_22-23_DanishSuperliga.png,24,2039,1,1,6.95,24,1,16,7,2,24,1,19,2,11,24,947,79.8,99,55.3,12,33.3,24,6,4,1,0,9,16,23,8,64,24,1,,1,,2,
henrik-dalsgaard/47855,https://www.transfermarkt.com/henrik-dalsgaard/profil/spieler/93315,Henrik Dalsgaard,21/22,Superliga,Centre-Back,henrik-dalsgaard_47855_21-22_DanishSuperliga.png,28,2424,2,1,6.97,28,2,13,3,2,28,1,11,4,13,28,1145,76.0,102,39.2,1,3.0,28,9,3,0,0,14,31,35,10,96,28,2,,1,,3,
henrik-dalsgaard/47855,https://www.transfermarkt.com/henrik-dalsgaard/profil/spieler/93315,Henrik Dalsgaard,18/19,Championship,Right Midfield,henrik-dalsgaard_47855_18-19_Championship.png,40,3516,2,2,6.85,40,2,22,10,1,40,2,38,8,18,40,1216,73.5,49,30.1,14,12.5,40,6,11,1,0,29,90,61,11,142,40,2,,2,,4,
henrikh-mkhitaryan/37151,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,21/22,Serie A,Attacking Midfield,henrikh-mkhitaryan_37151_21-22_SerieA.png,31,2501,5,6,7.16,31,5,55,16,0,31,6,42,6,34,31,938,84.9,51,82.3,11,23.9,31,8,3,1,0,35,45,22,2,15,31,5,,6,,11,
henrikh-mkhitaryan/37151,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,20/21,Serie A,Attacking Midfield,henrikh-mkhitaryan_37151_20-21_SerieA.png,33,2656,13,10,7.40,33,13,77,33,8,33,10,48,12,48,33,869,78.7,30,57.7,12,22.6,33,7,2,0,0,49,58,38,,13,33,13,,10,,23,
henrikh-mkhitaryan/37151,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,24/25,Serie A,Central Midfield,henrikh-mkhitaryan_37151_24-25_SerieA.png,32,2410,1,4,7.06,32,1,23,2,2,32,4,30,6,7,32,1315,88.6,58,81.7,8,33.3,32,6,4,0,0,25,43,17,5,24,32,1,1.49,4,4.13,5,5.62
henrikh-mkhitaryan/37151,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,23/24,Serie A,Central Midfield,henrikh-mkhitaryan_37151_23-24_SerieA.png,36,2803,2,8,7.22,36,2,39,6,4,36,8,42,6,19,36,1440,88.0,62,70.5,5,15.6,36,7,4,0,0,25,62,29,4,15,36,2,3.62,8,4.35,10,7.96
henrikh-mkhitaryan/37151,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,22/23,Serie A,Central Midfield,henrikh-mkhitaryan_37151_22-23_SerieA.png,31,1996,3,2,6.88,31,3,35,6,1,31,2,19,3,14,31,908,88.4,47,79.7,8,42.1,31,1,4,0,0,27,41,21,4,10,31,3,2.84,2,2.39,5,5.23
henrikh-mkhitaryan/37151,https://www.transfermarkt.com/henrikh-mkhitaryan/profil/spieler/55735,Henrikh Mkhitaryan,15/16,Bundesliga,Right Winger,henrikh-mkhitaryan_37151_15-16_Bundesliga.png,31,2578,11,15,7.59,31,11,81,29,8,31,15,84,27,80,31,1017,75.5,40,52.6,31,27.2,31,7,5,0,0,24,54,45,4,25,31,11,,15,,26,
henrique-araujo/998870,https://www.transfermarkt.com/henrique-araujo/profil/spieler/617267,Henrique Araujo,24/25,Liga Portugal,Centre-Forward,henrique-araujo_998870_24-25_LigaPortugalBetclic.png,24,1118,6,2,6.74,24,6,26,12,6,24,2,8,2,7,24,153,73.2,5,71.4,1,20.0,24,0,4,0,1,6,5,2,1,20,24,6,5.94,2,0.57,8,6.50
henrique-jocu/976408,https://www.transfermarkt.com/henrique-jocu/profil/spieler/479636,Henrique Jocu,23/24,Liga Portugal 2,Defensive Midfield,henrique-jocu_976408_23-24_LigaPortugal2.png,25,1418,2,0,6.79,25,2,16,3,0,25,0,6,0,5,25,552,82.0,63,58.3,2,28.6,25,2,6,0,0,22,34,20,4,18,25,2,,0,,2,
henry-onyekuru/809220,https://www.transfermarkt.com/henry-onyekuru/profil/spieler/380415,Henry Onyekuru,22/23,Süper Lig,Left Winger,henry-onyekuru_809220_22-23_TrendyolSperLig.png,28,1957,8,2,6.63,28,8,46,29,11,28,2,25,3,20,28,219,73.2,7,43.8,1,10.0,28,2,5,0,0,4,15,15,,4,28,8,,2,,10,
henry-onyekuru/809220,https://www.transfermarkt.com/henry-onyekuru/profil/spieler/380415,Henry Onyekuru,18/19,Süper Lig,Left Winger,henry-onyekuru_809220_18-19_TrendyolSperLig.png,31,2521,14,3,6.93,31,14,63,32,8,31,3,32,1,42,31,350,74.3,17,63.0,3,27.3,31,5,7,0,0,9,12,21,2,19,31,14,,3,,17,
herbert-bockhorn/312986,https://www.transfermarkt.com/herbert-bockhorn/profil/spieler/186477,Herbert Bockhorn,23/24,2. Bundesliga,Right-Back,herbert-bockhorn_312986_23-24_2Bundesliga.png,28,2272,3,2,7.04,28,3,36,15,1,28,2,21,4,35,28,779,80.1,39,44.8,16,17.2,28,5,7,0,0,24,52,25,11,27,28,3,,2,,5,
herbert-bockhorn/312986,https://www.transfermarkt.com/herbert-bockhorn/profil/spieler/186477,Herbert Bockhorn,22/23,2. Bundesliga,Right-Back,herbert-bockhorn_312986_22-23_2Bundesliga.png,25,2051,1,2,6.75,25,1,22,4,0,25,2,24,3,42,25,772,79.8,38,37.6,10,20.4,25,3,4,0,0,26,42,31,3,39,25,1,,2,,3,
hernani/156019,https://www.transfermarkt.com/hernani/profil/spieler/181768,Hernani,22/23,Serie B,Central Midfield,hernani_156019_22-23_SerieB.png,31,2377,7,4,6.98,31,7,52,19,2,31,4,44,4,42,31,752,73.9,68,65.4,27,28.7,31,5,6,0,0,40,38,17,4,84,31,7,,4,,11,
hernani/156019,https://www.transfermarkt.com/hernani/profil/spieler/181768,Hernani,20/21,Serie A,Central Midfield,hernani_156019_20-21_SerieA.png,33,2199,7,3,6.95,33,7,33,9,0,33,3,36,6,36,33,816,83.4,91,74.6,21,24.7,33,1,11,0,1,37,51,31,4,29,33,7,,3,,10,
hernani/156019,https://www.transfermarkt.com/hernani/profil/spieler/181768,Hernani,19/20,Serie A,Central Midfield,hernani_156019_19-20_SerieA.png,32,2421,0,4,6.83,32,0,35,8,0,32,4,29,2,34,32,728,77.1,86,58.5,30,29.1,32,5,10,0,0,82,61,50,11,36,32,0,,4,,4,
hernani/156019,https://www.transfermarkt.com/hernani/profil/spieler/181768,Hernani,23/24,Serie B,Defensive Midfield,hernani_156019_23-24_SerieB.png,36,2199,3,3,6.93,36,3,44,8,0,36,3,30,3,19,36,870,82.8,64,60.4,10,33.3,36,3,4,1,0,39,57,37,7,33,36,3,,3,,6,
herve-matthys/318637,https://www.transfermarkt.com/herve-matthys/profil/spieler/203558,Herve Matthys,18/19,Eredivisie,Centre-Back,herve-matthys_318637_18-19_VriendenLoterijEredivisie.png,24,2160,0,2,6.62,24,0,7,2,0,24,2,9,1,1,24,893,82.6,91,52.3,11,31.4,24,3,3,0,1,24,37,33,27,36,24,0,,2,,2,
hevertton-santos/1087355,https://www.transfermarkt.com/hevertton/profil/spieler/695121,Hevertton Santos,23/24,Liga Portugal,Right Midfield,hevertton-santos_1087355_23-24_LigaPortugalBetclic.png,29,1982,0,1,6.87,29,0,9,2,1,29,1,31,5,20,29,600,72.1,47,40.2,33,31.1,29,3,3,1,0,11,25,20,7,41,29,0,0.92,1,2.47,1,3.38
hidde-ter-avest/361788,https://www.transfermarkt.com/hidde-ter-avest/profil/spieler/258519,Hidde Ter Avest,23/24,Eredivisie,Right-Back,hidde-ter-avest_361788_23-24_VriendenLoterijEredivisie.png,29,2280,0,2,6.99,29,0,13,5,2,29,2,18,6,4,29,740,76.9,45,40.9,12,18.5,29,4,2,0,0,11,39,27,14,35,29,0,1.44,2,2.45,2,3.88
hidde-ter-avest/361788,https://www.transfermarkt.com/hidde-ter-avest/profil/spieler/258519,Hidde Ter Avest,21/22,Eredivisie,Right-Back,hidde-ter-avest_361788_21-22_VriendenLoterijEredivisie.png,28,2029,1,2,6.90,28,1,16,6,2,28,2,15,2,3,28,676,71.0,48,36.1,9,19.6,28,5,3,0,0,10,42,43,7,46,28,1,,2,,3,
hidde-ter-avest/361788,https://www.transfermarkt.com/hidde-ter-avest/profil/spieler/258519,Hidde Ter Avest,20/21,Eredivisie,Right-Back,hidde-ter-avest_361788_20-21_VriendenLoterijEredivisie.png,20,1607,2,3,7.00,20,2,19,6,1,20,3,13,4,2,20,670,78.5,37,40.7,3,11.5,20,4,0,0,0,12,29,34,4,26,20,2,,3,,5,
hidde-ter-avest/361788,https://www.transfermarkt.com/hidde-ter-avest/profil/spieler/258519,Hidde Ter Avest,17/18,Eredivisie,Right-Back,hidde-ter-avest_361788_17-18_VriendenLoterijEredivisie.png,22,1779,0,0,6.91,22,0,9,0,0,22,0,11,1,3,22,497,69.3,56,38.9,7,15.2,22,3,1,0,0,20,80,30,5,12,22,0,,0,,0,
hidde-ter-avest/361788,https://www.transfermarkt.com/hidde-ter-avest/profil/spieler/258519,Hidde Ter Avest,16/17,Eredivisie,Right-Back,hidde-ter-avest_361788_16-17_VriendenLoterijEredivisie.png,31,2752,1,0,7.05,31,1,18,4,1,31,0,31,4,16,31,808,72.5,57,34.3,16,20.5,31,7,5,1,0,27,118,46,15,42,31,1,,0,,1,
hidde-ter-avest/361788,https://www.transfermarkt.com/hidde-ter-avest/profil/spieler/258519,Hidde Ter Avest,15/16,Eredivisie,Right-Back,hidde-ter-avest_361788_15-16_VriendenLoterijEredivisie.png,29,2382,1,2,6.92,29,1,12,1,0,29,2,20,2,17,29,655,73.7,56,41.5,8,19.0,29,6,0,0,0,22,67,71,6,33,29,1,,2,,3,
hidemasa-morita/926560,https://www.transfermarkt.com/hidemasa-morita/profil/spieler/524315,Hidemasa Morita,22/23,Liga Portugal,Defensive Midfield,hidemasa-morita_926560_22-23_LigaPortugalBetclic.png,29,1963,6,3,6.99,29,6,28,10,2,29,3,17,1,14,29,888,86.8,51,68.0,1,14.3,29,6,4,0,0,11,50,26,5,23,29,6,,3,,9,
hidemasa-morita/926560,https://www.transfermarkt.com/hidemasa-morita/profil/spieler/524315,Hidemasa Morita,21/22,Liga Portugal,Defensive Midfield,hidemasa-morita_926560_21-22_LigaPortugalBetclic.png,28,2278,1,1,6.77,28,1,10,2,0,28,1,24,2,19,28,1012,81.9,87,53.0,4,30.8,28,6,5,1,0,21,37,45,5,17,28,1,,1,,2,
hidemasa-morita/926560,https://www.transfermarkt.com/hidemasa-morita/profil/spieler/524315,Hidemasa Morita,23/24,Liga Portugal,Central Midfield,hidemasa-morita_926560_23-24_LigaPortugalBetclic.png,29,2144,2,4,7.02,29,2,22,6,4,29,4,27,6,9,29,1042,86.5,60,61.9,5,45.5,29,5,3,0,0,30,55,17,1,26,29,2,3.51,4,3.16,6,6.68
hilary-gong/864962,https://www.transfermarkt.com/hilary-gong/profil/spieler/477306,Hilary Gong,23/24,Niké Liga,Right Winger,hilary-gong_864962_23-24_NikLiga.png,31,2125,5,4,7.10,31,5,54,16,7,31,4,52,13,54,31,421,77.7,11,57.9,26,37.7,31,3,2,0,0,13,37,14,2,13,31,5,,4,,9,
himad-abdelli/945830,https://www.transfermarkt.com/himad-abdelli/profil/spieler/592979,Himad Abdelli,23/24,Ligue 2,Attacking Midfield,himad-abdelli_945830_23-24_Ligue2.png,35,3110,9,2,7.47,35,9,60,20,3,35,2,39,6,61,35,1843,84.2,190,72.2,17,21.0,35,11,7,0,0,45,78,34,6,31,35,9,,2,,11,
hiroki-ito/873106,https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892,Hiroki Ito,23/24,Bundesliga,Centre-Back,hiroki-ito_873106_23-24_Bundesliga.png,26,2231,0,2,7.07,26,0,18,4,0,26,2,20,3,7,26,1759,89.4,82,43.9,8,34.8,26,7,1,0,0,15,19,29,17,32,26,0,0.91,2,2.41,2,3.32
hiroki-ito/873106,https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892,Hiroki Ito,22/23,Bundesliga,Centre-Back,hiroki-ito_873106_22-23_Bundesliga.png,32,2741,1,1,6.97,32,1,21,7,0,32,1,21,5,5,32,1735,83.1,191,50.4,14,26.4,32,3,5,0,0,17,41,41,17,38,32,1,0.82,1,2.75,2,3.57
hiroki-ito/873106,https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892,Hiroki Ito,21/22,Bundesliga,Centre-Back,hiroki-ito_873106_21-22_Bundesliga.png,29,2348,1,1,6.89,29,1,11,2,0,29,1,15,2,5,29,1434,81.8,157,44.6,5,23.8,29,3,2,0,0,18,43,53,19,40,29,1,,1,,2,
hirving-lozano/385320,https://www.transfermarkt.com/hirving-lozano/profil/spieler/316889,Hirving Lozano,22/23,Serie A,Right Winger,hirving-lozano_385320_22-23_SerieA.png,5.38,3,3.28,6,8.66,32,3,42,14,5,32,3,30,5,36,32,414,81.7,7,46.7,23,31.5,32,1,3,0,0,12,24,15,,8,32,3,5.38,3,3.28,6,8.66
